用例ID,用例名称,执行步骤,预期结果,转人工触发条件,测试目标,前置条件,测试数据,测试数据（英文提问）,执行阶段,是否使用新会话,实际回复内容（英文）,是否存在知识库,知识库是否命中（日志）,知识库命中（人工复核）,日志客户标签,LLM推测预期标签,LLM判定客户标签是否准确,客户标签准确（人工复核）,转人工预期,日志转人工,转人工是否准确,转人工准确（人工复核）,语义是否合理（LLM）,回复是否准确（LLM）,回复准确（人工复核）,服务端真实耗时,接口响应时长,备注
TC-H70-SUM-S117-Q02,[罗鹏][会话轮次19][同会话S117第2/4问] 最近会不会有更大优惠？【汇总问题回归测试】,步骤1：保持同一会话组 S117 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S117 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,最近会不会有更大优惠？,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=68；会话轮次=19；原问题前缀=Q2:；会话组ID=S117；同组执行序号=2；同组问题总数=4
TC-H70-SUM-S117-Q03,[罗鹏][会话轮次19][同会话S117第3/4问] 活动结束前买和结束后买差别大吗？【汇总问题回归测试】,步骤1：保持同一会话组 S117 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S117 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,活动结束前买和结束后买差别大吗？,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=69；会话轮次=19；原问题前缀=Q3:；会话组ID=S117；同组执行序号=3；同组问题总数=4
TC-H70-SUM-S117-Q04,[罗鹏][会话轮次19][同会话S117第4/4问] 好吧，那预购福利和免单能同时参加吗？【汇总问题回归测试】,步骤1：保持同一会话组 S117 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S117 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,好吧，那预购福利和免单能同时参加吗？,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=70；会话轮次=19；原问题前缀=Q4:；会话组ID=S117；同组执行序号=4；同组问题总数=4
TC-H70-SUM-S118-Q01,[罗鹏][会话轮次20][同会话S118第1/4问] 免单活动是真的吗？会不会白买中不了奖？【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,免单活动是真的吗？会不会白买中不了奖？,,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=71；会话轮次=20；原问题前缀=Q1:；会话组ID=S118；同组执行序号=1；同组问题总数=4
TC-H70-SUM-S118-Q02,[罗鹏][会话轮次20][同会话S118第2/4问] 那开奖公平吗？怎么开的？【汇总问题回归测试】,步骤1：保持同一会话组 S118 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S118 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,那开奖公平吗？怎么开的？,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=72；会话轮次=20；原问题前缀=Q2:；会话组ID=S118；同组执行序号=2；同组问题总数=4
TC-H70-SUM-S118-Q03,[罗鹏][会话轮次20][同会话S118第3/4问] 我决定买了，现在就订，你帮我盯着点。【汇总问题回归测试】,步骤1：保持同一会话组 S118 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S118 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,我决定买了，现在就订，你帮我盯着点。,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=73；会话轮次=20；原问题前缀=Q3:；会话组ID=S118；同组执行序号=3；同组问题总数=4
TC-H70-SUM-S118-Q04,[罗鹏][会话轮次20][同会话S118第4/4问] 预订完是不是等你们通知就行？【汇总问题回归测试】,步骤1：保持同一会话组 S118 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S118 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,预订完是不是等你们通知就行？,,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=罗鹏；sheet_id=8YG84Y；源行=74；会话轮次=20；原问题前缀=Q4:；会话组ID=S118；同组执行序号=4；同组问题总数=4
TC-H70-SUM-S119-Q01,[金睿][会话轮次1][同会话S119第1/3问] How much memory does this phone have?【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,How much memory does this phone have?,How much memory does this phone have?,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=2；会话轮次=1；原问题前缀=Q1:；会话组ID=S119；同组执行序号=1；同组问题总数=3
TC-H70-SUM-S119-Q02,[金睿][会话轮次1][同会话S119第2/3问] What kind of games can this configuration han…【汇总问题回归测试】,步骤1：保持同一会话组 S119 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S119 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,What kind of games can this configuration handle?,What kind of games can this configuration handle?,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=3；会话轮次=1；原问题前缀=Q2:；会话组ID=S119；同组执行序号=2；同组问题总数=3
TC-H70-SUM-S119-Q03,[金睿][会话轮次1][同会话S119第3/3问] I need to play games.【汇总问题回归测试】,步骤1：保持同一会话组 S119 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S119 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,I need to play games.,I need to play games.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=4；会话轮次=1；原问题前缀=Q3:；会话组ID=S119；同组执行序号=3；同组问题总数=3
TC-H70-SUM-S120-Q01,[金睿][会话轮次2][同会话S120第1/4问] Is this event of yours real?【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,Is this event of yours real?,Is this event of yours real?,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=5；会话轮次=2；原问题前缀=Q1:；会话组ID=S120；同组执行序号=1；同组问题总数=4
TC-H70-SUM-S120-Q02,[金睿][会话轮次2][同会话S120第2/4问] When will the results be drawn?【汇总问题回归测试】,步骤1：保持同一会话组 S120 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S120 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,When will the results be drawn?,When will the results be drawn?,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=6；会话轮次=2；原问题前缀=Q2:；会话组ID=S120；同组执行序号=2；同组问题总数=4
TC-H70-SUM-S120-Q03,"[金睿][会话轮次2][同会话S120第3/4问] So, how can I enter the lucky draw?【汇总问题回归测试】",步骤1：保持同一会话组 S120 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S120 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,"So, how can I enter the lucky draw?","So, how can I enter the lucky draw?",P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=7；会话轮次=2；原问题前缀=Q3:；会话组ID=S120；同组执行序号=3；同组问题总数=4
TC-H70-SUM-S120-Q04,[金睿][会话轮次2][同会话S120第4/4问] Do I have to take a selfie? I don't like post…【汇总问题回归测试】,步骤1：保持同一会话组 S120 的WhatsApp会话，不要新开会话。步骤2：在前序第3问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S120 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,Do I have to take a selfie? I don't like posting selfies.,Do I have to take a selfie? I don't like posting selfies.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=8；会话轮次=2；原问题前缀=Q4:；会话组ID=S120；同组执行序号=4；同组问题总数=4
TC-H70-SUM-S121-Q01,[金睿][会话轮次3][同会话S121第1/3问] I just made a reservation; how do I pay the r…【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,I just made a reservation; how do I pay the remaining balance?,I just made a reservation; how do I pay the remaining balance?,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=9；会话轮次=3；原问题前缀=Q1:；会话组ID=S121；同组执行序号=1；同组问题总数=3
TC-H70-SUM-S121-Q02,[金睿][会话轮次3][同会话S121第2/3问] hot 70 pro【汇总问题回归测试】,步骤1：保持同一会话组 S121 的WhatsApp会话，不要新开会话。步骤2：在前序第1问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S121 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,hot 70 pro,hot 70 pro,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=10；会话轮次=3；原问题前缀=Q2:；会话组ID=S121；同组执行序号=2；同组问题总数=3
TC-H70-SUM-S121-Q03,[金睿][会话轮次3][同会话S121第3/3问] I made the reservation via https://uat-paas.t…【汇总问题回归测试】,步骤1：保持同一会话组 S121 的WhatsApp会话，不要新开会话。步骤2：在前序第2问完成后继续发送当前测试问题。步骤3：核对机器人是否正确理解多轮上下文。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已完成同一会话组 S121 的前序用例；2) 当前仍保持同一WhatsApp会话；3) 尚未发生会话关闭或人工接管导致AI不可答，除非该轮测试目标本身要求验证该状态；4) 可查看会话日志或Trace。,I made the reservation via https://uat-paas.transsion.com/cmp-campaign-h5/hot70/view/online.,I made the reservation via https://uat-paas.transsion.com/cmp-campaign-h5/hot70/view/online.,P1,否,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=11；会话轮次=3；原问题前缀=Q3:；会话组ID=S121；同组执行序号=3；同组问题总数=3
TC-H70-SUM-S122-Q01,[金睿][会话轮次4][同会话S122第1/2问] Is this phone waterproof? How big is the scre…【汇总问题回归测试】,步骤1：开启新的WhatsApp会话。步骤2：按本会话组内用例顺序发送当前测试问题。步骤3：核对机器人识别业务场景和客户标签。步骤4：等待机器人完整回复并核对语义相关性、核心事实和边界处理。步骤5：确认是否存在知识库、知识库是否命中。步骤6：确认是否按预期触发或未触发人工转接。,机器人应围绕当前测试问题给出相关、完整、合规的回复；涉及HOT 70 Pro/预订/订金/提机/免单抽奖/门店/售后等知识时，应优先准确命中知识库并不得编造；涉及订单变更、退款投诉、人工诉求、库存/颜色保证、个人状态修改等边界场景时，应按规则触发人工或明确说明无法直接承诺；不得泄漏检索过程、工具调用、中间提示词、无关语言或异常占位符。,按问题语义和业务边界规则判断；如问题明确要求人工、涉及订单/预订状态变更、退款投诉、门店库存保证、个人信息修改等，应触发人工。,基于历史会话问题回归验证意图识别、知识库命中、回复准确性、客户标签与转人工策略。,1) 已接入Hot70 WhatsApp机器人；2) 测试账号可正常收发消息；3) 使用与上线一致的知识库、Prompt和模型配置；4) 可查看会话日志或Trace；5) 本条是该会话组首问，需开启新会话。,Is this phone waterproof? How big is the screen?,Is this phone waterproof? How big is the screen?,P1,是,,待验证,,,,待根据实际回复/日志判定,,,待判定,,,,,,,,,来源表格=金睿；sheet_id=TAzCV4；源行=12；会话轮次=4；原问题前缀=Q1:；会话组ID=S122；同组执行序号=1；同组问题总数=2
